"text","hate","hatespeech_G1","annotator_G1","hatespeech_G2","annotator_G2","hatespeech_G3","annotator_G3"
"Tendo em conta que o Mundo acaba amanhã, recuso-me a pagar o IVA hoje. Se sobrevivermos direi ao Centeno que foi um erro de percepção mútuo.","0","1","D","0","I","0","E"
"Tenho certeza que meu amigo @RandPaul nos trará o novo e maravilhoso plano de saúde pública porque ele sabe que Oba _ https://t.co/rlsBtldcuG","0","0","D","0","B","0","E"
"Tenho pena das pessoas que gastaram 150 euros num jantar do Dia dos Namorados e não viram esta exibição do Ederson.
Foda-se. INCRÍVEL!","0","0","C","0","V","0","A"
"Tenho que se preocupar com meu filho que tem 1 ano . Não com mulher Burra velha que também já tem filho . 
Sai fora eu em !!","1","1","B","1","It","0","C"
"tenho q usar jaleco, calça branca, tênis branco, rede, máscara, luva .. e adivinha o que eu já tenho? NADA","0","0","D","0","V","0","C"
"Tenho tanto medo de avião que quando ele passa lá em cima meu coração acelera... Afff","0","0","E","0","V","0","C"
"Tenho uma mensagem para os pais que dão grandes mamos de boca nos filhos em locais públicos:
ISSO É NOJENTO! PAREM COM ESSA MERDA!","1","1","A","1","V","0","E"
"Tenho uma visão diferente do resto do movimento negro sobre apropriação cultural e ainda namoro um homem branco de Dread mas vocês","0","0","B","0","It","1","B"
"Tenho um grande respeito pelas mulheres e os vários papéis que elas representam são vitais para o desenvolv. da nos _ https://t.co/aliHDuzUcL","0","0","B","0","I","0","D"
"Tentam me derrubar,e Deus me dá + trabalho.Tenho agenda até pra 2018 já.Eita Glória!","0","1","D","0","I","0","A"
"tentando intender a idiota do face q  compartilhou a ideia dessa trouxa aff como q da mulher burra na vida,nem deve _ https://t.co/pcrWKnMiaR","1","1","B","1","V","1","E"
"Teori com todo dinheiro que tinha, com um avião moderno que tinha, iria morrer justo quando iria homologar a delação da Odebrecht?","0","0","B","0","Dani","0","D"
"Ter cabelo curto é uma desgraça se sempre tá feia e gorda","1","1","D","1","S","0","C"
"Terei diversas reuniões este final de semana na Casa Branca do Sul. Grande discurso às 5:00 P.M. em Melbourne, Flór _ https://t.co/y9OoZxOAr4","0","0","B","0","B","0","E"
"teresa: quero ir ao quintal
toda a gente excepto eu: *ignores*
teresa: é um sitio de fufas
toda a gente: BORA!1!!!!","1","1","C","1","It","1","D"
"@teresinhalopes A imprensa brasileira não pode dar ênfase a essas notícias. Do contrário, não aceitaremos receber refugiados muçulmanos.","0","0","C","0","S","0","E"
"...ter ganho. Os democratas estão usando demais a mesma carta. Perderam as eleições e agora estão perdendo a noção _ https://t.co/D8AyuArvS6","0","1","A","0","V","0","E"
"Ter pena de presidiário que custa mais que ESTUDANTE no Brasil? Não mesmo. Tenho pena dos inocentes que acabam nos _ https://t.co/50Ywy7Pio7","1","1","B","1","It","0","A"
"Terrível! Acabo de descobrir que Obama 'grampeou' meu telefone na Trump Tower pouco antes da vitória. Nada encontra _ https://t.co/7Q8LZrR9q9","0","1","C","0","B","0","A"
"Terrorista marroquino recebia apoio financeiro do Estado e viveu num centro social 
https://t.co/Vpev4geiiS","0","1","E","0","B","0","C"
"TE VEJO NO TRIBUNAL. A SEGURANÇA DA NOSSA NAÇÃO ESTÁ EM JOGO! https://t.co/KJyKFc7fJz","0","0","E","0","I","0","D"
"Teve um filme que a Gloria Pires fez papel de rapariga https://t.co/0ePnyr0mKm","0","1","C","0","S","0","C"
"@ThaisBza kkkkkk massa, né? Pode passar pra frente, claro! Cheiros!","0","0","B","0","B","0","E"
"@ThaisBza Oi, bonita dá uma fuçada lá, primeiro livro da minha amiga @melaineribeiro www.aescritoraeomusico.blogspot.com (eu reviso)","0","0","E","0","Dani","0","D"
"@thayshit kajskajsj a florzinha é menos sapatão então sou eu, volto só em abril mas se quiser me sequestrar antes disso eu agradeceria","1","1","E","1","It","1","C"
"@thienques pra mulher ser digna pra elas têm q ser feia gorda fedida porca mal comida e sustentada pelos pais ou vendedora de shopping","0","1","A","0","B","0","D"
"@thiviecos @PastorMalafaia não cara..elas nao vao mudar de sexo pq tem 2 malucos (malafaia e bolsonaro) que impediram esse projeto de lei","0","1","E","0","It","0","D"
"@thiviecos @PastorMalafaia que boca suja pra um evangelico... sai do armario rapaz.. e block, pq criança de 15 anos é pra ta dormindo ja","1","1","D","1","I","1","B"
"@thiviecos @PastorMalafaia Seu professor MARXISTA (sua capa fora Temer diz tudo) te doutrinou melhor que o prof. da escola dominical","0","0","B","0","B","0","C"
"@thiviecos @PastorMalafaia Voce ta lendo muito catraca livre amigo. Não vi Cristo dizendo que as crianças de 6 anos pode mudar de sexo nao","1","1","A","1","It","0","A"
"@tiagooliviera19 Não me meto nisso outra vez","0","0","D","0","It","0","E"
"@tiaomoreira @Ramo_Jr Não confunda Trump com George Soros.","0","1","C","0","I","0","C"
"@tiaomoreira @Ramo_Jr O jornalismo é um só. Deve se comprometer com a verdade. Com o relevante. Com o útil. Deve servir o povo + que poltcs.","0","0","E","0","B","0","E"
"@tiaomoreira @Ramo_Jr Um ataca (Soros) o outro se defende (Trump). No mínimo, 2 moedas diferentes.","0","0","E","0","I","0","E"
"Tida mulher é real. Seja ela gorda, magra, alta, baixa, preta,branca, feia, bonita. Toda mulher é real e não tem mulher mais real que outra.","0","0","B","0","S","0","E"
"#timbeta #globo União Europeia ameaça com sanções países que não recebem refugiados https://t.co/gHuVRDrQvS #OperacaoBetaLab #Sigodevolta","0","0","C","0","B","0","D"
"Tinha errado o último tweet, então twittei de novo","0","0","E","0","S","0","C"
"Tinha que ser preto (nada contra))))","1","1","B","1","B","1","A"
"tinha que ter cota pra nós.... os inteligentes kkk","1","1","D","1","I","0","A"
"Tinha tantas saudades do meu tio, não quero que ele volte para a Angola mais","0","0","D","0","I","0","C"
"Tipo, eu acho, sem querer espalhar muito, mas que, se você olhar, vai ver que JÁ TEM UM MURO LÁ!! https://t.co/qCoQhywiM3","0","1","C","0","Dani","0","D"
"Tipo se vc tiver com uma roupa feia ele olha e fala: amiga sua piranha essa roupa ta te deixando mais gorda do q vc ja é","1","1","E","1","It","0","A"
"@tlmota Tem que ser muito capacho de ideologia para apoiar uma cultura que apedreja e açoita mulheres só porque a e _ https://t.co/ANmBixY6fK","1","1","D","1","B","0","D"
"to cansada de vcs discutindo racismo vo dar unfolo","0","1","E","0","B","0","E"
"to começando a achar que a minha vida tá assim por causa daquelas correntes do orkut que eu não repassei","0","0","D","0","I","0","D"
"to começando a acreditar que jesus foi crucificado por ter feito uma piada do nordeste","0","0","E","1","B","0","A"
"to com tanta fome que na minha mente toca we are the world enquanto imagino o helicóptero da onu jogando uma cesta básica pra mim","0","1","A","0","Dani","0","C"
"Toda mulher deve ser respeitada independente de ser ou não feminista
Só as feministas que dizem lutar pelas mulheres não entendem isso","0","1","C","0","S","0","E"
"Todo dia eu to bem sapatao sim, mas tem dias que eu me surpreendo","1","1","C","1","It","0","D"
"'todo mundo que não concorda comigo é Hitler' https://t.co/vNBUWc3jvt","1","1","A","1","It","1","B"
"Todo o Islâmico dirá que sua religião é da paz,porque no Corão diz que a paz só existirá no Mundo quando o Islão for a única religião.","0","1","C","0","V","0","C"
"Todos os estados excepto dois (e) não cumprem as suas obrigações em relação a acolhimento de refugiados vindos _ https://t.co/S8qyDi74Z5","0","0","C","0","It","0","D"
"TOMA ESSA, TROXA https://t.co/er6JB4p4Fz","1","1","A","1","Dani","1","B"
"@TomasJeferson Bolsonaro aceitaria ele como VICE,agora pergunta ao Dória se ele aceitaria ser vice ou ao menos colocar o Bolsonaro como vice","0","1","D","0","B","0","A"
"To me achando tão feia e gorda que fico feliz que o crush não me chamou pra sair essa semana.","0","0","C","0","I","0","C"
"To me sentindo horrível, gorda, feia","0","1","A","0","V","0","E"
"To me sentindo uma burra perto dessa mulher
#MasterChefBR","0","1","C","0","It","0","E"
"TOME VERGONHA!! ganha 12-13 salarios, todos os privilégios e fala em greve. E se parar de trabalhar ainda tem 1 mil _ https://t.co/JvttuJWazc","1","1","C","1","S","0","D"
"@TonhoDrinks mas vai um questionamento, Tonho. Será que eles não iam se comportar igual os refugiados cubanos na Flórida?","0","1","A","0","I","0","E"
"@TonhoDrinks @reasalvagni minha amiga, respeita","0","0","D","0","B","0","B"
"@tonyhoro foi o vermelho e branco com esfera de raio","0","0","C","0","V","0","D"
"Top 3 Filmes de guerra:
American Sniper
O resgate do Soldado Ryan
Falcão Negro em Perigo","0","0","E","0","B","0","C"
"Top 3 filmes de moleque:
American Pie - O Reencontro
Superbad
Projeto X","0","0","B","0","S","0","C"
"Top 3 filmes de terror:
Centopeia Humana 3
A Serbian Film
O Albergue 2","0","0","C","0","V","0","A"
"Top 3 Filmes de todos os tempos:
-De volta para o futuro 2
-O Poderoso Chefão 1
-Curtindo a vida adoidado","0","0","C","0","It","0","E"
"Top 3 Filmes superestimados:
Laranja Mecânica
O Fabuloso Destino de Amelie Poulain
Alice no País das Maravilhas","0","0","B","0","V","0","C"
"Torcedores do Inter agora https://t.co/ujlrKGvlpD","0","1","B","0","I","0","A"
"@torvimoraes vc me chama de gorda e feia","1","1","A","1","I","1","B"
"@toshii_ só eu fiz o download desse filme?","0","0","B","0","V","0","D"
"Totalitários, cobardes-queixinhas! Nojento @sosracismo vive dos nossos impostos e é racista anti-nacional e branco.
https://t.co/QQ1JXNk5uJ","1","1","B","1","I","1","B"
"Tou a ver um filme de fufas aaaaa","1","1","C","1","I","0","A"
"@TPJaros não. A lei da imigração abre as fronteiras do Brasil para refugiados, e libera a ONU para emitir vistos, tirando autonomia da PF.","0","1","A","0","B","0","D"
"Tpm é um saco, me sinto gorda e feia","0","1","C","0","B","0","D"
"'trabalhando graças ao feminismo'
RH decide:
- vou escolher a mulher pq mesmo ela nao concluindo a faculdade, ela cagou na foto do bolsonaro","1","1","D","1","I","1","B"
"'Trabalho de 3ª a 5ª.' 
'Não devo satisfação a ninguém.'
Parabéns pela postura, sr Dep Federal. És a cara do pai!
https://t.co/WoTj8yVfT2","0","0","B","0","S","0","D"
"Trailer que é bom nada né @HBO","0","0","E","0","Dani","0","B"
"Trança é bonito, para quem tem cabelo ruim é uma salvação [todos riem]","0","1","D","0","B","0","E"
"Trans nunca vai ser mulher, além de pinto eles tem coração","1","1","B","1","I","0","B"
"Transposição do Rio São Francisco.
Uma obra de merda que custou bilhões e enriqueceu empreiteiros petistas. https://t.co/LiqpsfwOux","1","1","B","1","It","0","C"
"TRAZEI COM UMA FEMINISTA  #JoaquinResponde https://t.co/6GMqUg6ru5","1","1","B","1","V","1","E"
"Treze refugiados foram deportados dos Estados Unidos, mas não houve histeria (eram cubanos) https://t.co/aAuGspXgNB","1","1","D","1","It","0","D"
"Tribunal Constitucional alerta para dificuldade em fiscalizar contas dos partidos nas Autárquicas. Os partidos agradecem.","0","1","D","0","V","0","D"
"triste, essa cerveja é boa pacaraio https://t.co/9u4hsOeChl","0","0","A","0","B","0","A"
"triste, louca ou má?","0","0","A","0","V","0","A"
"Triste verdade que tantos teimam em não querer ver.
Quanto mais tarde se reverter a situação, mais difícil será. _ https://t.co/Qsfabbywwj","0","0","C","0","I","0","E"
"TROCO 2 TOMATES POR UM INGRESSO DO ROCK IN RIO.","0","0","D","1","It","0","E"
"#TrolandocomHumorNegro está de volta com uma edição que ninguem pode perder. Quem quer trolar o pastor + ladrão do Brasil? @PastorMalafaia?","0","0","E","0","Dani","0","D"
"#TrolandocomHumornegro. Vamos tirar a página do Silas Mala Cheia do Facebook? Se e minha sai, a dele tb vai sair. http://t.co/QwYFoWjp","0","0","E","0","V","0","C"
". @trouxanizer @HeitorHB e do outro uma imbecil útil usando fc de diva pop achando que ta destruindo o mundo com seus pensamentos perdidos.","1","1","C","0","It","1","B"
"@trouxanizer @HeitorHB ora ora temos uma idiota aqui","1","1","B","1","V","1","D"
"Trump discursa para o povo. Diz que 20 de janeiro será lembrado como o dia que o povo tomou o poder.
CHORA ESQUERDALHA GLOBAL","0","1","A","0","I","0","B"
"'Trump diz que refugiados devem voltar a seus países. Por que essa não é uma opção' https://t.co/DkLthrpsvZ #informações #feedly","1","1","D","1","B","0","B"
"Trump diz que refugiados devem voltar a seus países. Por que essa não é uma opção https://t.co/5Rh77WFmVB","0","1","B","0","I","0","C"
"Trump preconceituoso, racista!
Não, péra... https://t.co/m2MSgTkk48","1","1","D","1","Dani","0","D"
"Trump sanciona lei que desfaz regulamentação do minério de carvão criada por Obama' https://t.co/koIqOf4dFChttps://t.co/jztntgJdZQ","0","0","C","0","It","0","E"
"'Trump vai quebrar os EUA!' #sqn https://t.co/eueIIkER8A","0","0","A","0","I","0","B"
"tudo bem o temer limitar gastos com o sus e prejudique milhões de brasileiros, contanto q a gente saia da crise","0","1","C","0","I","0","D"
"Tudo preto e branco é tão show, sem contar q pintar é muito ruim... Desgosto muito","0","0","B","0","V","0","D"
"Tu e a sardinha parecem fufas meu —_ Somos namuradas, está na cara  https://t.co/3lIZLG1vEa","1","1","E","1","V","0","B"
"Tu é DITADOR! Tem moral pra falar mal de NINGUÉM, seu vagabundo! https://t.co/5z3HWzWOgJ","1","1","A","1","B","0","B"
"@tugalixo não... isto foi a entrevista que ele fez em Angola tipo","0","0","A","0","V","0","A"
"@Tunorsa eu quis dizer que tem mulher que é burra, a outra que dá valor, a que é trouxa e etc","1","1","C","1","B","0","E"
"@twipterto nao trabalho com nomes","0","0","D","0","S","0","E"
"Uau... agora ele vai chorar! 
Aliás, que galera democrática hein? Tipo aquela época em que você era da KGB... https://t.co/QZiIuC5PRK","0","1","A","0","It","0","E"
"Uber de puta: a mulher não quer ser uma GP,  mas precisa de uma grana, vai lá e dá uma. Mais barato e mais prático
Fica a ideia ae","1","1","E","1","It","1","B"
"UE ameaça com sanções países que não recebem refugiados  https://t.co/mUTUPy5Hod  #noticias","0","0","D","0","V","0","E"
"Ué, como o Lula poderia estar entusiasmado num encontro horas depois da MORTE DE TEORI? Sobe mais ainda a teoria de _ https://t.co/4NLV1FoGr2","0","0","B","1","S","0","D"
"UÉÉÉ.... Não são direitos iguais? Não lutam por igualdade? Ou é só a igualdade dá conveniência?  Quando essas... https://t.co/RjcvpzPM8b","1","1","B","0","V","1","B"
"Ué, mas elas acabaram de falar que NÃO querem igualdade na aposentadoria e no metrô... Ué?? https://t.co/1GRblAmM80","0","1","A","0","I","0","D"
"Ué?? Ontem vocês postaram que o ônibus queimou sozinho... 
Que reviravolta hein?? Que 'furo' de reportagem! https://t.co/RnzsK2RXmZ","0","1","E","0","V","0","D"
"UÉ TURMA QUE  DEFENDE MARGINAL REVOLTADO COM O PESSOAL TIRANDO SÉLFI COM O GOLEIRO BRUNO
ENTÃO ESSE GUERREIRO DO POVO NÃO MERECE 2ª CHANCE?","1","1","C","1","It","0","C"
"@ueviba pode ser feia
magra
bonita ou gorda eu como toda osh","1","1","D","1","It","0","C"
"Uhuuuuu.  Assim não resisto, vou se obrigado a ir aí.  Me acabar todo.  tira aquela burca. de novo. Uhahaha _ https://t.co/Bg1Tkh0vzW","0","1","A","0","S","0","E"
"uia RT @paper_tomaz    @amora_inlove Fia nem te conto o que tô fazendo..rsss","0","0","D","0","I","0","C"
"Ui...um gajo chamado Mahershala Ali a ganhar um Óscar...esta noite o Trump não larga o Twitter
#Oscars","0","1","A","0","B","0","D"
"@Uma_Brasileira se reproduz igual roedores...kkkkk","1","1","E","1","Dani","1","E"
"@Uma_Brasileira ta surpresa com celular na cadeia  ??? kkkkkk","0","1","A","0","V","0","C"
"Uma análise do primeiro livro revelou que o relacionamento entre Christian e Ana se caracteriza como violência... https://t.co/JJ0hWxxkN3","0","0","B","0","Dani","0","E"
"Uma atitude reprovável de @aapbatista da bancada do @psocialista https://t.co/HG5RiUuDMH","1","1","D","0","V","1","B"
"Um a cada DOIS DIAS, um absurdo total!! Já a imprensa prefere fazer carinha de nojo para Trump... https://t.co/VqqOMv0lqN","0","0","B","0","Dani","0","A"
"Uma candidatura realmente diferenciadora! https://t.co/GjHeWfygza","0","0","B","0","S","0","D"
"Uma cena lésbica entre Letícia Lima e Camila Queiroz
Fica a sugestão aí","0","1","D","0","I","0","E"
"uma chuva de tweets me xingando tiveram origem do site diario do nordeste, da globo. http://t.co/vEkpqYjj","1","1","C","1","V","0","A"
"Uma coisa que até agora não entendo é o porquê de os refugiados sírios muçulmanos sunitas não foram para a também... https://t.co/9JnNSi9ynD","1","1","E","1","V","0","A"
"Uma coisa que MUITO homem hétero não sabe: a maioria das mulheres não goza apenas com penetração.","0","1","A","0","Dani","0","D"
"Uma Constituição atípica e “sui generis” https://t.co/4QFD5xg3gY#Justiça #PNR #RenovarPortugal","0","1","E","0","B","0","A"
"Uma das coisas ruins do capitalismo foi ter dado a oportunidade de vc estar viva até hoje e desfrutar de uma rede c _ https://t.co/EvgwOSuANt","1","1","B","1","V","0","D"
"'Uma das conferências de imprensa mais eficazes que já vi!' - Rush Limbaugh. Muitos concordam. Mas a MÍDIA FALSA  d _ https://t.co/dsm3YdbuOk","0","1","D","0","B","0","A"
"Uma delegação do PNR, Paula Rocha, @rpsantos1970 e @jpintocoelho60, foi recebida na Assembleia Municipal de Lisboa. 
https://t.co/x3CYuHQSqH","0","0","A","0","B","0","B"
"UMA GERAÇÃO DE JOVENS QUE AO INVÉS DE ESTAR BEBENDO, BRIGANDO, JOGANDO BOLA E VENDO MULHER PELADA...
PASSA O SÁBADO NO CBLOL
7X1 FOI POUCO","0","1","B","0","B","0","B"
"Uma honra receber a Associação Nacional de Xerifes na @WhiteHouse. Incríveis homens & mulheres que protegem & serve _ https://t.co/bu6UD5yF16","0","0","E","0","S","0","A"
"UMA MOÇA ACIMA DO PESO SE APROVEITOU DO MEU AVANÇADO ESTADO DE EMBRIAGUEZ E ME AGARROU. VOU NA DELEGACIA
PRESTAR QUEIXA. #CarnavalSemAssédio","1","1","D","1","It","0","C"
"Uma #MulherDeVerdade acredita no amor, mas não vira refém dele.","0","0","E","0","B","0","D"
